"node_id","parent_id","node_type","band_code","band_title","scene_slug","scene_title","stage_key","stage_title","sort_order","is_published","topic","summary","objective","dialogue_seed","vocabulary_seed","grammar_seed","estimated_minutes","tags","scene_title_en"
"scene:a2-12:stage:daily-mission","scene:a2-12","stage","A2","初级（日常事务英语）","a2-12","酒店入住与简易租房","daily-mission","第 4 关 · 事务完成","4","true","酒店入住与简易租房","把任务说完，说到对方能给出下一步动作。","能独立完成一次“酒店入住与简易租房”事务沟通，把需求、限制和期望结果说清楚。","围绕“酒店入住与简易租房”设计 4 到 5 轮任务型对话，要求学习者自己组织完整表达。","提取“酒店入住与简易租房”里最自然的请求句、解释句和结束句。","聚焦过去式 / 将来安排、比较级和更完整的复合句。","6","A2|酒店入住与简易租房|daily-mission","Hotel Check-In and Basic Renting"
"band:B1","root","band","B1","中级（生活 + 观点表达）","","中级（生活 + 观点表达）","","","3","true","中级（生活 + 观点表达）","开始组织信息、补充理由、表达态度，并能完成生活化的多轮沟通。","完成 B1 阶段的场景训练，形成可迁移的真实沟通能力。","","","","","B1",""
"scene:b1-01","band:B1","scene","B1","中级（生活 + 观点表达）","b1-01","旅行规划与出行准备","","","1","true","旅行规划与出行准备","中级（生活 + 观点表达） 场景：旅行规划与出行准备","围绕“旅行规划与出行准备”完成从输入、搭建、互动到输出的关卡训练。","围绕“旅行规划与出行准备”生成难度递进的场景对话，确保每一关只聚焦一个核心任务。","围绕“旅行规划与出行准备”提炼高频词、功能短语、可替换句型和复用表达。","根据 B1 阶段特点，为“旅行规划与出行准备”匹配最实用的语法重点与表达结构。","20","B1|旅行规划与出行准备","Travel Planning and Preparation"
"scene:b1-01:stage:idea-frame","scene:b1-01","stage","B1","中级（生活 + 观点表达）","b1-01","旅行规划与出行准备","idea-frame","第 1 关 · 搭建表达框架","1","true","旅行规划与出行准备","先学会把观点、经历或计划组织成可理解的结构。","能围绕“旅行规划与出行准备”组织一段有顺序的表达，而不是零散句子拼接。","围绕“旅行规划与出行准备”设计 2 轮对话，突出背景、主观点和理由。","提取“旅行规划与出行准备”里表达观点、时间线和态度的高频表达。","聚焦一般过去时、将来表达、原因结果句和连接词。","4","B1|旅行规划与出行准备|idea-frame","Travel Planning and Preparation"
"scene:b1-01:stage:reasoning-pattern","scene:b1-01","stage","B1","中级（生活 + 观点表达）","b1-01","旅行规划与出行准备","reasoning-pattern","第 2 关 · 补充理由","2","true","旅行规划与出行准备","从“我觉得”升级到“我觉得，因为……”。","能针对“旅行规划与出行准备”给出 2 到 3 个简单理由或例子支撑自己的表达。","围绕“旅行规划与出行准备”设计 3 轮对话，要求学习者说观点并补一句理由。","提取“旅行规划与出行准备”里常用的理由词、态度词和例子引导词。","聚焦 because, if, when, before, after 与比较结构。","5","B1|旅行规划与出行准备|reasoning-pattern","Travel Planning and Preparation"
"scene:b1-01:stage:follow-up-response","scene:b1-01","stage","B1","中级（生活 + 观点表达）","b1-01","旅行规划与出行准备","follow-up-response","第 3 关 · 回应追问","3","true","旅行规划与出行准备","面对追问继续展开，而不是停在表层回答。","能在“旅行规划与出行准备”里完成 4 轮以上互动，回应追问并补充细节。","围绕“旅行规划与出行准备”设计 4 轮多轮互动，加入追问、澄清和补充经历。","提取“旅行规划与出行准备”里用于补充、转折和个人体验描述的表达。","聚焦现在完成时基础、情态动词推测和描述经历的从句。","5","B1|旅行规划与出行准备|follow-up-response","Travel Planning and Preparation"
"scene:b1-01:stage:independent-output","scene:b1-01","stage","B1","中级（生活 + 观点表达）","b1-01","旅行规划与出行准备","independent-output","第 4 关 · 独立输出","4","true","旅行规划与出行准备","形成一段能单独成立的生活化表达。","能独立完成一次围绕“旅行规划与出行准备”的多句输出，表达观点、经历或建议。","围绕“旅行规划与出行准备”设计 5 轮任务型互动，要求学习者在无提示下完整表达。","提取“旅行规划与出行准备”里更自然的态度表达、缓冲表达和结尾表达。","聚焦复合句、让步结构和更完整的观点组织语言。","6","B1|旅行规划与出行准备|independent-output","Travel Planning and Preparation"
"scene:b1-02","band:B1","scene","B1","中级（生活 + 观点表达）","b1-02","基础求职面试","","","2","true","基础求职面试","中级（生活 + 观点表达） 场景：基础求职面试","围绕“基础求职面试”完成从输入、搭建、互动到输出的关卡训练。","围绕“基础求职面试”生成难度递进的场景对话，确保每一关只聚焦一个核心任务。","围绕“基础求职面试”提炼高频词、功能短语、可替换句型和复用表达。","根据 B1 阶段特点，为“基础求职面试”匹配最实用的语法重点与表达结构。","20","B1|基础求职面试","Basic Job Interviews"
"scene:b1-02:stage:idea-frame","scene:b1-02","stage","B1","中级（生活 + 观点表达）","b1-02","基础求职面试","idea-frame","第 1 关 · 搭建表达框架","1","true","基础求职面试","先学会把观点、经历或计划组织成可理解的结构。","能围绕“基础求职面试”组织一段有顺序的表达，而不是零散句子拼接。","围绕“基础求职面试”设计 2 轮对话，突出背景、主观点和理由。","提取“基础求职面试”里表达观点、时间线和态度的高频表达。","聚焦一般过去时、将来表达、原因结果句和连接词。","4","B1|基础求职面试|idea-frame","Basic Job Interviews"
"scene:b1-02:stage:reasoning-pattern","scene:b1-02","stage","B1","中级（生活 + 观点表达）","b1-02","基础求职面试","reasoning-pattern","第 2 关 · 补充理由","2","true","基础求职面试","从“我觉得”升级到“我觉得，因为……”。","能针对“基础求职面试”给出 2 到 3 个简单理由或例子支撑自己的表达。","围绕“基础求职面试”设计 3 轮对话，要求学习者说观点并补一句理由。","提取“基础求职面试”里常用的理由词、态度词和例子引导词。","聚焦 because, if, when, before, after 与比较结构。","5","B1|基础求职面试|reasoning-pattern","Basic Job Interviews"
"scene:b1-02:stage:follow-up-response","scene:b1-02","stage","B1","中级（生活 + 观点表达）","b1-02","基础求职面试","follow-up-response","第 3 关 · 回应追问","3","true","基础求职面试","面对追问继续展开，而不是停在表层回答。","能在“基础求职面试”里完成 4 轮以上互动，回应追问并补充细节。","围绕“基础求职面试”设计 4 轮多轮互动，加入追问、澄清和补充经历。","提取“基础求职面试”里用于补充、转折和个人体验描述的表达。","聚焦现在完成时基础、情态动词推测和描述经历的从句。","5","B1|基础求职面试|follow-up-response","Basic Job Interviews"
"scene:b1-02:stage:independent-output","scene:b1-02","stage","B1","中级（生活 + 观点表达）","b1-02","基础求职面试","independent-output","第 4 关 · 独立输出","4","true","基础求职面试","形成一段能单独成立的生活化表达。","能独立完成一次围绕“基础求职面试”的多句输出，表达观点、经历或建议。","围绕“基础求职面试”设计 5 轮任务型互动，要求学习者在无提示下完整表达。","提取“基础求职面试”里更自然的态度表达、缓冲表达和结尾表达。","聚焦复合句、让步结构和更完整的观点组织语言。","6","B1|基础求职面试|independent-output","Basic Job Interviews"
"scene:b1-03","band:B1","scene","B1","中级（生活 + 观点表达）","b1-03","表达观点与简单理由","","","3","true","表达观点与简单理由","中级（生活 + 观点表达） 场景：表达观点与简单理由","围绕“表达观点与简单理由”完成从输入、搭建、互动到输出的关卡训练。","围绕“表达观点与简单理由”生成难度递进的场景对话，确保每一关只聚焦一个核心任务。","围绕“表达观点与简单理由”提炼高频词、功能短语、可替换句型和复用表达。","根据 B1 阶段特点，为“表达观点与简单理由”匹配最实用的语法重点与表达结构。","20","B1|表达观点与简单理由","Opinions and Simple Reasons"
"scene:b1-03:stage:idea-frame","scene:b1-03","stage","B1","中级（生活 + 观点表达）","b1-03","表达观点与简单理由","idea-frame","第 1 关 · 搭建表达框架","1","true","表达观点与简单理由","先学会把观点、经历或计划组织成可理解的结构。","能围绕“表达观点与简单理由”组织一段有顺序的表达，而不是零散句子拼接。","围绕“表达观点与简单理由”设计 2 轮对话，突出背景、主观点和理由。","提取“表达观点与简单理由”里表达观点、时间线和态度的高频表达。","聚焦一般过去时、将来表达、原因结果句和连接词。","4","B1|表达观点与简单理由|idea-frame","Opinions and Simple Reasons"
"scene:b1-03:stage:reasoning-pattern","scene:b1-03","stage","B1","中级（生活 + 观点表达）","b1-03","表达观点与简单理由","reasoning-pattern","第 2 关 · 补充理由","2","true","表达观点与简单理由","从“我觉得”升级到“我觉得，因为……”。","能针对“表达观点与简单理由”给出 2 到 3 个简单理由或例子支撑自己的表达。","围绕“表达观点与简单理由”设计 3 轮对话，要求学习者说观点并补一句理由。","提取“表达观点与简单理由”里常用的理由词、态度词和例子引导词。","聚焦 because, if, when, before, after 与比较结构。","5","B1|表达观点与简单理由|reasoning-pattern","Opinions and Simple Reasons"
