row_id,book_slug,book_title,topic,subtopic,word,phonetic,chinese,example,hint,sort_order
"1015","categorized-collection","按类型区分（4000词）","地质","地质","squirt","skwɜːt","v. 喷出；溅迸；注射 n. 水枪；注射器；喷出","Try using ""squirt"" in a sentence related to 地质.","放到“地质”这一类里记，先把 squirt 和“喷出”稳定对应起来，再连同例句一起复用。","1015"
"1016","categorized-collection","按类型区分（4000词）","地质","地质","magma","ˈmæɡmə","n. 岩浆","Try using ""magma"" in a sentence related to 地质.","放到“地质”这一类里记，先把 magma 和“岩浆”稳定对应起来，再连同例句一起复用。","1016"
"1017","categorized-collection","按类型区分（4000词）","地质","地质","fault","fɔːlt","n. 故障；过错；缺陷；断层 v. 发现错误；找出缺点","Try using ""fault"" in a sentence related to 地质.","放到“地质”这一类里记，先把 fault 和“故障”稳定对应起来，再连同例句一起复用。","1017"
"1018","categorized-collection","按类型区分（4000词）","地质","地质","crust","krʌst","n. 外壳；硬壳；面包皮；地壳","Try using ""crust"" in a sentence related to 地质.","放到“地质”这一类里记，先把 crust 和“外壳”稳定对应起来，再连同例句一起复用。","1018"
"1019","categorized-collection","按类型区分（4000词）","地质","地质","layer","ˈleɪə(r)","n. 层；层次","Try using ""layer"" in a sentence related to 地质.","放到“地质”这一类里记，先把 layer 和“层”稳定对应起来，再连同例句一起复用。","1019"
"1020","categorized-collection","按类型区分（4000词）","地质","地质","lithosphere","ˈlɪθəsfɪə(r)","n. 岩石圈","Try using ""lithosphere"" in a sentence related to 地质.","放到“地质”这一类里记，先把 lithosphere 和“岩石圈”稳定对应起来，再连同例句一起复用。","1020"
"1021","categorized-collection","按类型区分（4000词）","地质","地质","lithogenous","lɪˈθɒdʒɪnəs","adj. 岩成的；造岩的；成结石的","Try using ""lithogenous"" in a sentence related to 地质.","放到“地质”这一类里记，先把 lithogenous 和“岩成的”稳定对应起来，再连同例句一起复用。","1021"
"1022","categorized-collection","按类型区分（4000词）","地质","地质","mantle","ˈmænt(ə)l","n. 披风；斗篷； 覆盖物；地幔 v. 覆盖；遮盖","Try using ""mantle"" in a sentence related to 地质.","放到“地质”这一类里记，先把 mantle 和“披风”稳定对应起来，再连同例句一起复用。","1022"
"1023","categorized-collection","按类型区分（4000词）","地质","地质","stratum","ˈstrɑːtəm","n. 岩层；地层；社会阶层","Try using ""stratum"" in a sentence related to 地质.","放到“地质”这一类里记，先把 stratum 和“岩层”稳定对应起来，再连同例句一起复用。","1023"
"1024","categorized-collection","按类型区分（4000词）","地质","地质","cataclysm","ˈkætəklɪzəm","n. 大灾难；洪水；剧变","Try using ""cataclysm"" in a sentence related to 地质.","放到“地质”这一类里记，先把 cataclysm 和“大灾难”稳定对应起来，再连同例句一起复用。","1024"
"1025","categorized-collection","按类型区分（4000词）","地质","地质","calamity","kəˈlæməti","n. 大灾祸；灾难","Try using ""calamity"" in a sentence related to 地质.","放到“地质”这一类里记，先把 calamity 和“大灾祸”稳定对应起来，再连同例句一起复用。","1025"
"1026","categorized-collection","按类型区分（4000词）","地质","地质","debacle","deɪˈbɑːk(ə)l","n. 崩溃；惨败；溃逃","Try using ""debacle"" in a sentence related to 地质.","放到“地质”这一类里记，先把 debacle 和“崩溃”稳定对应起来，再连同例句一起复用。","1026"
"1027","categorized-collection","按类型区分（4000词）","地质","地质","deluge","ˈdeljuːdʒ","n. 大洪水；暴雨；泛滥 v. 泛滥；大量涌入","Try using ""deluge"" in a sentence related to 地质.","放到“地质”这一类里记，先把 deluge 和“大洪水”稳定对应起来，再连同例句一起复用。","1027"
"1028","categorized-collection","按类型区分（4000词）","地质","地质","magnitude","ˈmæɡnɪtjuːd","n. 重要性；巨大；震级","Try using ""magnitude"" in a sentence related to 地质.","放到“地质”这一类里记，先把 magnitude 和“重要性”稳定对应起来，再连同例句一起复用。","1028"
"1029","categorized-collection","按类型区分（4000词）","地质","地质","seismology","saɪzˈmɒlədʒi","n. 地震学","Try using ""seismology"" in a sentence related to 地质.","放到“地质”这一类里记，先把 seismology 和“地震学”稳定对应起来，再连同例句一起复用。","1029"
"1030","categorized-collection","按类型区分（4000词）","地质","地质","seismic","ˈsaɪzmɪk","adj. 地震的","Try using ""seismic"" in a sentence related to 地质.","放到“地质”这一类里记，先把 seismic 和“地震的”稳定对应起来，再连同例句一起复用。","1030"
"1031","categorized-collection","按类型区分（4000词）","地质","地质","earthquake","ˈɜːθkweɪk","n. 地震","Try using ""earthquake"" in a sentence related to 地质.","放到“地质”这一类里记，先把 earthquake 和“地震”稳定对应起来，再连同例句一起复用。","1031"
"1032","categorized-collection","按类型区分（4000词）","地质","地质","tremor","ˈtremə(r)","n. 震动；震颤","Try using ""tremor"" in a sentence related to 地质.","放到“地质”这一类里记，先把 tremor 和“震动”稳定对应起来，再连同例句一起复用。","1032"
"1033","categorized-collection","按类型区分（4000词）","地质","地质","iceberg","ˈaɪsbɜːɡ","n. 冰山","Try using ""iceberg"" in a sentence related to 地质.","放到“地质”这一类里记，先把 iceberg 和“冰山”稳定对应起来，再连同例句一起复用。","1033"
"1034","categorized-collection","按类型区分（4000词）","地质","地质","glacier","ˈɡlæsiə(r)","n. 冰川；冰河","Try using ""glacier"" in a sentence related to 地质.","放到“地质”这一类里记，先把 glacier 和“冰川”稳定对应起来，再连同例句一起复用。","1034"
"1035","categorized-collection","按类型区分（4000词）","地质","地质","diamond","ˈdaɪmənd","n. 钻石；菱形；金刚石","Try using ""diamond"" in a sentence related to 地质.","放到“地质”这一类里记，先把 diamond 和“钻石”稳定对应起来，再连同例句一起复用。","1035"
"1036","categorized-collection","按类型区分（4000词）","地质","地质","crater","ˈkreɪtə(r)","n. 火山口；弹坑","Try using ""crater"" in a sentence related to 地质.","放到“地质”这一类里记，先把 crater 和“火山口”稳定对应起来，再连同例句一起复用。","1036"
"1037","categorized-collection","按类型区分（4000词）","地质","地质","core","kɔː(r)","n. 核；核心；重点 adj. 核心的 v. 去（果）核","Try using ""core"" in a sentence related to 地质.","放到“地质”这一类里记，先把 core 和“核”稳定对应起来，再连同例句一起复用。","1037"
"1038","categorized-collection","按类型区分（4000词）","地质","地质","aluminum","əˈluːmɪnəm","n. 铝","Try using ""aluminum"" in a sentence related to 地质.","放到“地质”这一类里记，先把 aluminum 和“铝”稳定对应起来，再连同例句一起复用。","1038"
"1039","categorized-collection","按类型区分（4000词）","地质","地质","geology","dʒiˈɒlədʒi","n. 地质学","Try using ""geology"" in a sentence related to 地质.","放到“地质”这一类里记，先把 geology 和“地质学”稳定对应起来，再连同例句一起复用。","1039"
"1040","categorized-collection","按类型区分（4000词）","地质","地质","petrify","ˈpetrɪfaɪ","v. 使石化；使僵化；吓呆","Try using ""petrify"" in a sentence related to 地质.","放到“地质”这一类里记，先把 petrify 和“使石化”稳定对应起来，再连同例句一起复用。","1040"
"1041","categorized-collection","按类型区分（4000词）","地质","地质","fossil","ˈfɒs(ə)l","n. 化石；守旧的事物","Try using ""fossil"" in a sentence related to 地质.","放到“地质”这一类里记，先把 fossil 和“化石”稳定对应起来，再连同例句一起复用。","1041"
"1042","categorized-collection","按类型区分（4000词）","地质","地质","sediment","ˈsedɪmənt","n. 沉积物；沉淀物","Try using ""sediment"" in a sentence related to 地质.","放到“地质”这一类里记，先把 sediment 和“沉积物”稳定对应起来，再连同例句一起复用。","1042"
"1043","categorized-collection","按类型区分（4000词）","地质","地质","ore","ɔː(r)","n. 矿石","Try using ""ore"" in a sentence related to 地质.","放到“地质”这一类里记，先把 ore 和“矿石”稳定对应起来，再连同例句一起复用。","1043"
"1044","categorized-collection","按类型区分（4000词）","地质","地质","mineral","ˈmɪnərəl","n. 矿物；矿物质","Try using ""mineral"" in a sentence related to 地质.","放到“地质”这一类里记，先把 mineral 和“矿物”稳定对应起来，再连同例句一起复用。","1044"
